MinutesPlayed,Tackles,MissedTackles,Carries,MetersGained,CleanBreaks,DefendersBeaten,Offloads,TurnoversWon,TurnoversConceded,PenaltiesConceded,Tries,Conversions,PenaltyGoals,DropGoals,YellowCards,RedCards,Points,MatchID,Team,PlayerID,PlayerName,Position
73,14,0,4,128,0,1,2,2,0,1,1,0,1,0,0,0,8,M043,Pumas,PUM_15,Pumas Player 15,Fullback
66,13,3,10,24,1,2,1,0,0,0,0,0,0,0,0,0,0,M043,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
55,17,0,7,30,0,1,0,0,1,0,0,0,0,0,0,0,0,M043,Pumas,PUM_05,Pumas Player 05,Lock
59,11,3,10,0,0,0,1,2,0,1,0,0,0,0,0,0,0,M043,Pumas,PUM_08,Pumas Player 08,Number 8
65,3,4,0,31,1,5,1,0,0,1,0,0,0,0,0,0,0,M043,Pumas,PUM_13,Pumas Player 13,Outside Centre
80,13,2,13,17,0,1,0,0,0,0,0,0,0,0,0,0,0,M043,Pumas,PUM_18,Pumas Player 18,Tighthead Prop
63,6,0,11,52,2,1,2,1,0,0,1,0,0,0,0,0,5,M043,Pumas,PUM_12,Pumas Player 12,Inside Centre
69,7,3,5,0,0,0,1,2,0,0,0,0,0,0,0,1,0,M043,Pumas,PUM_22,Pumas Player 22,Openside Flanker
66,8,1,9,72,1,1,0,1,1,1,0,0,0,0,0,0,0,M043,Pumas,PUM_19,Pumas Player 19,Lock
57,1,0,9,46,0,3,0,0,0,1,0,0,0,0,0,0,0,M043,Pumas,PUM_07,Pumas Player 07,Openside Flanker
58,19,2,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,M043,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
60,18,3,10,0,0,2,1,1,1,0,0,0,0,0,1,0,0,M043,Pumas,PUM_21,Pumas Player 21,Blindside Flanker
71,9,2,8,45,0,3,2,0,1,0,1,0,0,0,0,0,5,M043,Pumas,PUM_09,Pumas Player 09,Scrum-half
80,15,0,11,0,1,2,0,1,0,1,0,0,0,0,0,0,0,M043,Sharks,SHA_04,Sharks Player 04,Lock
76,0,0,6,58,0,1,2,1,0,0,0,0,0,0,0,0,0,M043,Sharks,SHA_15,Sharks Player 15,Fullback
65,9,2,5,48,1,2,1,0,0,1,0,0,0,0,0,0,0,M043,Sharks,SHA_12,Sharks Player 12,Inside Centre
68,12,0,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,M043,Sharks,SHA_22,Sharks Player 22,Openside Flanker
59,2,2,11,65,2,6,0,1,0,1,1,0,0,0,0,0,5,M043,Sharks,SHA_09,Sharks Player 09,Scrum-half
68,11,3,13,21,0,1,0,0,1,0,0,0,0,0,0,0,0,M043,Sharks,SHA_19,Sharks Player 19,Lock
80,3,3,2,25,3,2,0,1,1,1,0,0,0,0,0,0,0,M043,Sharks,SHA_13,Sharks Player 13,Outside Centre
70,18,2,4,19,0,2,1,1,0,1,0,0,1,0,0,0,3,M043,Sharks,SHA_23,Sharks Player 23,Number 8
70,5,3,8,104,0,1,0,0,0,0,0,1,2,0,0,0,8,M043,Sharks,SHA_25,Sharks Player 25,Fly-half
51,9,1,11,0,0,2,1,2,0,1,0,0,0,0,0,0,0,M043,Sharks,SHA_08,Sharks Player 08,Number 8
80,9,0,6,33,0,1,1,0,1,0,0,0,0,0,0,0,0,M043,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
49,7,0,10,27,0,0,0,1,0,1,0,0,0,0,0,0,0,M043,Sharks,SHA_01,Sharks Player 01,Loosehead Prop
71,3,0,5,42,1,1,0,1,1,0,0,0,0,0,0,0,0,M043,Sharks,SHA_10,Sharks Player 10,Fly-half
62,19,2,7,14,1,2,0,0,0,0,0,0,0,0,0,0,0,M043,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
65,15,0,3,36,0,0,0,0,1,0,0,0,0,0,0,0,0,M043,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
40,11,2,9,59,1,4,1,0,0,0,0,0,0,0,0,0,0,M044,Griffons,GRI_08,Griffons Player 08,Number 8
65,15,0,8,58,0,0,0,0,0,1,0,0,0,0,0,0,0,M044,Griffons,GRI_21,Griffons Player 21,Blindside Flanker
80,15,3,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,M044,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
61,2,0,4,14,1,4,1,0,0,1,0,1,0,0,0,0,2,M044,Griffons,GRI_24,Griffons Player 24,Scrum-half
73,0,0,0,60,3,1,1,1,0,0,0,1,0,0,0,0,2,M044,Griffons,GRI_15,Griffons Player 15,Fullback
80,7,0,5,26,1,3,0,1,0,1,1,2,0,0,0,0,9,M044,Griffons,GRI_10,Griffons Player 10,Fly-half
70,2,1,3,54,0,4,1,0,0,1,0,0,0,0,0,0,0,M044,Griffons,GRI_14,Griffons Player 14,Right Wing
66,0,3,8,28,0,3,0,2,0,1,0,0,0,0,0,0,0,M044,Griffons,GRI_04,Griffons Player 04,Lock
80,11,0,13,72,0,0,1,0,1,0,0,0,0,0,0,0,0,M044,Griffons,GRI_05,Griffons Player 05,Lock
80,16,2,8,28,1,2,0,0,0,1,1,0,1,0,0,0,8,M044,Griffons,GRI_02,Griffons Player 02,Hooker
63,8,3,11,25,0,0,0,3,0,2,0,0,0,0,0,0,0,M044,Griffons,GRI_01,Griffons Player 01,Loosehead Prop
70,13,0,10,29,0,1,0,5,0,1,1,0,0,0,0,0,5,M044,Griffons,GRI_17,Griffons Player 17,Hooker
76,12,0,6,63,2,4,0,1,0,1,0,2,0,0,1,0,4,M044,Griffons,GRI_25,Griffons Player 25,Fly-half
57,10,1,7,57,0,0,1,0,1,2,1,0,0,0,0,0,5,M044,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
67,3,1,5,25,2,2,0,0,0,2,0,1,0,0,0,0,2,M044,Griffons,GRI_12,Griffons Player 12,Inside Centre
61,0,1,10,30,1,0,0,2,1,2,1,0,0,0,0,0,5,M044,Stormers,STO_08,Stormers Player 08,Number 8
70,12,0,13,51,1,0,0,1,1,0,1,0,0,0,0,0,5,M044,Stormers,STO_18,Stormers Player 18,Tighthead Prop
80,15,0,13,0,1,2,1,0,1,1,1,0,0,0,0,0,5,M044,Stormers,STO_05,Stormers Player 05,Lock
55,12,2,7,30,1,5,3,0,1,2,0,0,0,0,0,0,0,M044,Stormers,STO_13,Stormers Player 13,Outside Centre
53,2,2,10,28,0,3,0,0,0,0,0,0,0,0,0,0,0,M044,Stormers,STO_15,Stormers Player 15,Fullback
67,0,2,5,21,1,1,1,1,0,0,1,0,0,0,0,0,5,M044,Stormers,STO_12,Stormers Player 12,Inside Centre
49,14,0,5,88,1,0,1,1,0,0,1,0,0,0,0,0,5,M044,Stormers,STO_24,Stormers Player 24,Scrum-half
63,5,0,6,99,0,1,0,1,1,1,1,0,0,0,0,0,5,M044,Stormers,STO_14,Stormers Player 14,Right Wing
55,9,1,12,33,0,0,2,1,0,0,0,0,0,0,0,0,0,M044,Stormers,STO_23,Stormers Player 23,Number 8
66,12,3,12,38,0,0,1,2,0,3,0,0,0,0,0,0,0,M044,Stormers,STO_19,Stormers Player 19,Lock
57,3,2,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,M044,Stormers,STO_11,Stormers Player 11,Left Wing
73,15,0,10,1,0,0,0,0,0,2,1,0,0,0,0,0,5,M044,Stormers,STO_02,Stormers Player 02,Hooker
57,10,2,10,52,0,1,1,0,0,0,0,0,0,0,0,0,0,M044,Stormers,STO_25,Stormers Player 25,Fly-half
61,3,2,11,44,3,0,1,0,0,0,0,0,0,0,0,0,0,M044,Stormers,STO_10,Stormers Player 10,Fly-half
70,16,0,9,14,0,1,1,1,0,1,1,0,0,0,0,0,5,M044,Stormers,STO_07,Stormers Player 07,Openside Flanker
65,14,0,9,31,0,1,1,0,0,3,1,0,0,0,0,0,5,M045,Lions,LIO_02,Lions Player 02,Hooker
64,19,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,2,M045,Lions,LIO_23,Lions Player 23,Number 8
80,4,2,9,51,0,3,0,0,0,0,0,0,0,0,0,0,0,M045,Lions,LIO_12,Lions Player 12,Inside Centre
44,20,1,13,31,0,0,0,1,1,0,0,0,0,0,0,0,0,M045,Lions,LIO_07,Lions Player 07,Openside Flanker
61,7,3,4,46,0,3,1,0,0,0,0,0,0,0,0,0,0,M045,Lions,LIO_15,Lions Player 15,Fullback
76,16,4,15,27,0,4,0,1,0,0,0,0,0,0,0,0,0,M045,Lions,LIO_21,Lions Player 21,Blindside Flanker
69,14,2,13,12,1,3,2,0,0,0,0,0,0,0,0,0,0,M045,Lions,LIO_08,Lions Player 08,Number 8
69,7,3,5,59,1,0,2,0,1,0,1,0,0,0,0,0,5,M045,Lions,LIO_24,Lions Player 24,Scrum-half
69,19,3,2,31,0,2,1,1,0,1,0,1,0,0,0,0,2,M045,Lions,LIO_04,Lions Player 04,Lock
60,13,0,13,11,0,0,0,2,0,0,0,0,0,0,0,0,0,M045,Lions,LIO_18,Lions Player 18,Tighthead Prop
65,7,1,5,42,1,3,2,0,0,3,0,0,0,0,0,0,0,M045,Lions,LIO_09,Lions Player 09,Scrum-half
67,4,1,5,34,2,2,1,0,0,0,1,0,0,0,0,0,5,M045,Lions,LIO_11,Lions Player 11,Left Wing
68,9,0,3,33,0,0,2,1,0,0,0,0,0,0,1,0,0,M045,Lions,LIO_06,Lions Player 06,Blindside Flanker
78,11,0,11,20,1,0,0,1,1,1,0,0,0,0,0,0,0,M045,Lions,LIO_01,Lions Player 01,Loosehead Prop
78,17,2,10,35,0,2,0,1,1,0,0,0,0,0,0,0,0,M045,Lions,LIO_22,Lions Player 22,Openside Flanker
78,7,0,5,63,2,3,1,0,0,0,1,0,0,0,0,0,5,M045,Bulls,BUL_09,Bulls Player 09,Scrum-half
58,18,0,6,0,0,4,1,0,1,2,0,0,0,0,0,0,0,M045,Bulls,BUL_07,Bulls Player 07,Openside Flanker
79,13,4,9,39,0,2,0,1,0,1,0,0,0,0,0,0,0,M045,Bulls,BUL_04,Bulls Player 04,Lock
69,17,2,6,58,1,0,3,0,0,0,0,2,1,0,0,0,7,M045,Bulls,BUL_15,Bulls Player 15,Fullback
71,12,2,11,0,0,0,2,1,0,1,1,0,0,0,0,0,5,M045,Bulls,BUL_03,Bulls Player 03,Tighthead Prop
70,3,3,8,48,0,1,1,0,0,1,1,0,0,0,0,0,5,M045,Bulls,BUL_24,Bulls Player 24,Scrum-half
63,16,3,11,20,0,0,1,0,0,1,0,0,0,0,0,0,0,M045,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
65,9,2,12,22,0,3,1,2,0,0,0,0,0,0,0,0,0,M045,Bulls,BUL_02,Bulls Player 02,Hooker
80,13,2,13,87,1,5,1,3,0,1,0,0,0,0,0,0,0,M045,Bulls,BUL_11,Bulls Player 11,Left Wing
70,0,1,6,13,1,0,0,0,0,0,1,0,0,0,0,0,5,M045,Bulls,BUL_08,Bulls Player 08,Number 8
51,6,4,5,9,1,1,1,0,0,0,0,0,0,0,0,0,0,M045,Bulls,BUL_21,Bulls Player 21,Blindside Flanker
57,0,4,12,80,2,4,0,0,0,0,0,0,0,0,0,0,0,M045,Bulls,BUL_13,Bulls Player 13,Outside Centre
79,7,0,3,101,1,5,3,0,0,0,0,1,1,0,0,0,5,M045,Bulls,BUL_10,Bulls Player 10,Fly-half
77,4,1,14,22,0,2,0,3,0,1,0,0,0,0,0,0,0,M045,Bulls,BUL_23,Bulls Player 23,Number 8
51,9,0,12,58,0,0,0,1,1,0,0,0,0,0,0,0,0,M045,Bulls,BUL_18,Bulls Player 18,Tighthead Prop
69,7,0,2,34,2,2,0,0,0,2,0,2,0,0,0,0,4,M046,Sharks,SHA_25,Sharks Player 25,Fly-half
66,3,2,6,61,0,0,0,1,0,0,0,0,0,0,0,0,0,M046,Sharks,SHA_18,Sharks Player 18,Tighthead Prop
49,5,0,7,25,0,0,1,0,0,2,0,0,0,0,0,0,0,M046,Sharks,SHA_07,Sharks Player 07,Openside Flanker
58,10,1,7,74,1,0,0,1,0,3,0,0,0,0,0,0,0,M046,Sharks,SHA_19,Sharks Player 19,Lock
68,6,0,14,47,0,0,0,0,0,1,0,0,0,0,0,0,0,M046,Sharks,SHA_23,Sharks Player 23,Number 8
62,16,1,7,15,0,1,0,1,0,0,1,0,0,0,1,0,5,M046,Sharks,SHA_08,Sharks Player 08,Number 8
80,6,0,3,72,0,1,2,0,0,0,1,0,0,0,0,0,5,M046,Sharks,SHA_11,Sharks Player 11,Left Wing
74,13,0,12,17,0,2,2,1,2,1,1,0,0,0,0,0,5,M046,Sharks,SHA_05,Sharks Player 05,Lock
78,14,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,M046,Sharks,SHA_01,Sharks Player 01,Loosehead Prop
59,2,3,7,45,2,4,0,0,0,1,1,0,0,0,0,0,5,M046,Sharks,SHA_09,Sharks Player 09,Scrum-half
65,0,3,3,61,1,2,1,0,0,1,0,0,0,0,0,0,0,M046,Sharks,SHA_14,Sharks Player 14,Right Wing
60,12,1,10,68,0,2,0,3,0,0,1,0,0,0,0,0,5,M046,Sharks,SHA_03,Sharks Player 03,Tighthead Prop
55,7,0,7,69,1,1,2,0,0,0,0,1,0,0,0,0,2,M046,Sharks,SHA_15,Sharks Player 15,Fullback
65,16,0,8,50,0,1,0,1,1,0,1,0,0,0,0,0,5,M046,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
72,15,3,9,47,1,4,1,0,0,0,0,1,0,0,0,0,2,M046,Sharks,SHA_24,Sharks Player 24,Scrum-half
54,16,0,6,46,0,0,0,2,0,2,0,0,0,0,0,0,0,M046,Cheetahs,CHE_06,Cheetahs Player 06,Blindside Flanker
60,16,0,10,0,0,0,2,0,0,0,0,1,0,0,0,0,2,M046,Cheetahs,CHE_04,Cheetahs Player 04,Lock
80,4,0,9,37,1,0,0,0,2,2,0,0,0,0,0,0,0,M046,Cheetahs,CHE_22,Cheetahs Player 22,Openside Flanker
78,10,2,7,32,0,2,0,0,1,0,1,0,0,0,0,0,5,M046,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
61,10,0,9,29,0,0,0,1,1,1,0,0,0,0,0,0,0,M046,Cheetahs,CHE_05,Cheetahs Player 05,Lock
67,19,3,5,14,2,0,2,2,1,0,0,0,0,0,0,0,0,M046,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
63,12,0,4,84,1,0,1,0,2,1,1,0,0,0,0,0,5,M046,Cheetahs,CHE_12,Cheetahs Player 12,Inside Centre
60,12,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,M046,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
69,8,0,4,46,0,4,0,0,0,2,0,0,0,0,0,0,0,M046,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
68,15,0,6,29,0,0,2,1,1,1,0,0,0,0,0,0,0,M046,Cheetahs,CHE_20,Cheetahs Player 20,Lock
52,10,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,2,M046,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
77,7,0,8,32,0,0,0,2,0,0,0,0,0,0,0,0,0,M046,Cheetahs,CHE_21,Cheetahs Player 21,Blindside Flanker
58,7,0,11,0,0,2,1,1,0,0,0,0,0,0,0,0,0,M046,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
49,7,5,10,82,1,3,0,1,0,0,0,0,0,0,0,0,0,M046,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
64,21,0,8,9,0,0,2,2,0,1,0,0,0,0,0,0,0,M046,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
77,10,1,7,40,2,0,0,1,0,0,0,0,0,0,0,0,0,M047,Stormers,STO_04,Stormers Player 04,Lock
64,10,0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,M047,Stormers,STO_24,Stormers Player 24,Scrum-half
60,22,0,5,2,0,1,1,2,0,2,0,0,0,0,0,0,0,M047,Stormers,STO_03,Stormers Player 03,Tighthead Prop
58,18,0,7,49,1,0,0,2,1,2,0,0,0,0,0,0,0,M047,Stormers,STO_16,Stormers Player 16,Loosehead Prop
80,10,1,7,68,1,2,0,0,0,0,0,1,1,0,1,0,5,M047,Stormers,STO_15,Stormers Player 15,Fullback
78,10,1,3,96,1,2,1,1,0,0,1,0,0,0,0,0,5,M047,Stormers,STO_12,Stormers Player 12,Inside Centre
80,18,0,12,23,0,0,0,0,0,0,1,1,2,0,0,0,13,M047,Stormers,STO_17,Stormers Player 17,Hooker
57,10,0,5,27,0,1,0,0,0,0,2,0,0,0,0,0,10,M047,Stormers,STO_25,Stormers Player 25,Fly-half
50,8,2,7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,M047,Stormers,STO_21,Stormers Player 21,Blindside Flanker
78,19,0,7,7,1,0,1,1,0,0,0,0,0,0,0,0,0,M047,Stormers,STO_08,Stormers Player 08,Number 8
66,9,4,6,28,1,0,1,1,0,0,0,0,0,0,0,0,0,M047,Stormers,STO_10,Stormers Player 10,Fly-half
78,12,0,11,51,0,4,0,0,1,2,0,0,1,0,0,0,3,M047,Stormers,STO_01,Stormers Player 01,Loosehead Prop
66,5,0,15,19,0,0,1,2,0,1,0,0,0,0,0,0,0,M047,Stormers,STO_20,Stormers Player 20,Lock
53,4,1,5,43,0,2,1,1,0,0,0,0,0,0,0,0,0,M047,Stormers,STO_11,Stormers Player 11,Left Wing
58,10,2,3,4,1,1,2,0,0,2,0,0,0,0,0,0,0,M047,Stormers,STO_09,Stormers Player 09,Scrum-half
73,8,3,8,69,1,5,0,0,0,1,0,1,0,0,0,0,2,M047,Griquas,GRI_10,Griquas Player 10,Fly-half
71,7,1,10,32,1,5,0,0,2,1,0,0,0,0,0,0,0,M047,Griquas,GRI_15,Griquas Player 15,Fullback
62,13,3,15,12,2,0,1,0,0,2,0,0,0,0,0,0,0,M047,Griquas,GRI_21,Griquas Player 21,Blindside Flanker
73,17,2,7,35,2,1,0,0,1,0,0,0,0,0,0,0,0,M047,Griquas,GRI_01,Griquas Player 01,Loosehead Prop
71,18,1,13,16,0,0,1,1,1,0,0,0,0,0,0,0,0,M047,Griquas,GRI_02,Griquas Player 02,Hooker
79,9,1,6,59,0,3,0,2,0,1,0,0,0,0,0,0,0,M047,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
60,6,2,9,62,1,5,0,0,0,0,0,0,0,0,0,0,0,M047,Griquas,GRI_13,Griquas Player 13,Outside Centre
69,0,0,1,89,2,2,0,0,1,0,0,0,0,0,0,0,0,M047,Griquas,GRI_14,Griquas Player 14,Right Wing
58,9,2,5,29,0,2,1,1,1,0,0,0,0,0,0,0,0,M047,Griquas,GRI_04,Griquas Player 04,Lock
50,9,1,13,70,0,0,0,1,1,0,0,0,0,0,0,0,0,M047,Griquas,GRI_20,Griquas Player 20,Lock
56,18,2,6,56,1,1,0,0,0,0,0,1,0,0,0,0,2,M047,Griquas,GRI_12,Griquas Player 12,Inside Centre
40,6,0,10,26,0,0,0,0,0,0,1,0,0,0,0,0,5,M047,Griquas,GRI_08,Griquas Player 08,Number 8
68,5,2,9,33,1,1,0,3,0,0,0,0,0,0,0,0,0,M047,Griquas,GRI_23,Griquas Player 23,Number 8
80,17,0,10,23,0,0,0,1,1,0,0,0,2,0,1,0,6,M047,Griquas,GRI_19,Griquas Player 19,Lock
76,14,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M047,Griquas,GRI_06,Griquas Player 06,Blindside Flanker
68,5,0,9,47,0,0,0,2,0,1,0,0,0,0,0,0,0,M048,Griffons,GRI_05,Griffons Player 05,Lock
63,2,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
73,6,2,9,30,1,4,2,2,0,1,0,1,0,0,0,0,2,M048,Griffons,GRI_25,Griffons Player 25,Fly-half
41,6,2,11,45,0,6,1,2,1,0,0,0,0,0,0,0,0,M048,Griffons,GRI_09,Griffons Player 09,Scrum-half
80,13,1,14,15,0,2,0,0,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_20,Griffons Player 20,Lock
58,16,2,2,24,0,0,1,2,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_19,Griffons Player 19,Lock
80,8,0,10,65,1,4,0,0,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_18,Griffons Player 18,Tighthead Prop
74,10,0,7,56,1,2,1,0,1,1,0,0,0,0,0,0,0,M048,Griffons,GRI_11,Griffons Player 11,Left Wing
60,6,2,8,67,1,5,2,1,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_13,Griffons Player 13,Outside Centre
62,6,0,3,67,2,7,0,0,0,1,0,0,0,0,0,0,0,M048,Griffons,GRI_10,Griffons Player 10,Fly-half
80,9,1,4,38,2,2,3,0,0,2,0,0,1,0,0,0,3,M048,Griffons,GRI_08,Griffons Player 08,Number 8
69,9,1,7,3,1,1,0,1,0,1,0,0,0,0,0,0,0,M048,Griffons,GRI_22,Griffons Player 22,Openside Flanker
65,0,2,8,54,0,2,1,1,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
80,9,2,7,7,0,0,1,1,0,0,1,0,0,0,0,0,5,M048,Griffons,GRI_07,Griffons Player 07,Openside Flanker
70,17,1,12,60,1,0,0,2,0,0,0,0,0,0,0,0,0,M048,Griffons,GRI_02,Griffons Player 02,Hooker
64,15,1,6,7,0,2,0,1,1,0,1,0,0,0,0,0,5,M048,Pumas,PUM_23,Pumas Player 23,Number 8
80,13,1,11,46,0,0,0,1,0,1,1,0,0,0,0,0,5,M048,Pumas,PUM_04,Pumas Player 04,Lock
59,12,1,12,0,0,0,2,1,0,0,0,0,0,0,0,0,0,M048,Pumas,PUM_21,Pumas Player 21,Blindside Flanker
56,7,5,5,30,1,0,2,2,0,0,1,0,1,0,0,0,8,M048,Pumas,PUM_25,Pumas Player 25,Fly-half
63,12,0,12,0,1,0,0,1,1,0,0,0,0,0,0,0,0,M048,Pumas,PUM_18,Pumas Player 18,Tighthead Prop
50,6,3,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,M048,Pumas,PUM_07,Pumas Player 07,Openside Flanker
70,9,4,2,79,1,2,1,0,1,0,1,0,0,0,0,0,5,M048,Pumas,PUM_14,Pumas Player 14,Right Wing
61,11,4,6,0,1,3,0,0,0,1,0,0,0,0,1,0,0,M048,Pumas,PUM_15,Pumas Player 15,Fullback
56,17,2,13,0,0,1,1,1,0,2,0,0,0,0,0,0,0,M048,Pumas,PUM_08,Pumas Player 08,Number 8
45,11,0,9,49,0,1,0,2,2,2,0,0,0,0,0,0,0,M048,Pumas,PUM_19,Pumas Player 19,Lock
54,9,1,5,7,1,1,2,1,0,0,0,0,0,0,0,0,0,M048,Pumas,PUM_06,Pumas Player 06,Blindside Flanker
59,18,3,14,58,1,0,1,2,2,1,0,0,0,0,0,0,0,M048,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
63,7,1,10,31,1,0,0,0,0,0,0,0,0,0,0,0,0,M048,Pumas,PUM_17,Pumas Player 17,Hooker
68,15,0,8,32,2,0,0,0,0,1,0,0,0,0,0,0,0,M048,Pumas,PUM_20,Pumas Player 20,Lock
60,0,2,6,54,0,2,1,2,0,1,1,0,0,0,0,0,5,M048,Pumas,PUM_12,Pumas Player 12,Inside Centre
55,10,1,10,30,0,0,0,0,0,2,0,1,0,0,0,0,2,M049,Bulls,BUL_04,Bulls Player 04,Lock
75,2,0,9,95,0,5,0,0,0,0,0,0,0,0,0,0,0,M049,Bulls,BUL_11,Bulls Player 11,Left Wing
80,6,2,9,75,0,1,0,2,1,1,0,0,0,0,0,0,0,M049,Bulls,BUL_14,Bulls Player 14,Right Wing
71,5,0,4,23,0,3,0,0,1,0,0,0,0,0,0,0,0,M049,Bulls,BUL_24,Bulls Player 24,Scrum-half
80,9,0,7,62,2,6,2,1,1,0,2,0,0,0,0,0,10,M049,Bulls,BUL_09,Bulls Player 09,Scrum-half
53,12,0,11,47,0,5,1,2,0,0,1,0,0,0,0,0,5,M049,Bulls,BUL_12,Bulls Player 12,Inside Centre
71,10,2,4,57,0,2,1,0,1,0,0,0,0,1,0,0,3,M049,Bulls,BUL_05,Bulls Player 05,Lock
54,13,1,6,28,0,0,2,0,0,1,0,0,1,0,0,0,3,M049,Bulls,BUL_16,Bulls Player 16,Loosehead Prop
62,14,0,7,9,0,4,0,2,1,2,0,0,0,0,0,0,0,M049,Bulls,BUL_03,Bulls Player 03,Tighthead Prop
80,15,0,12,16,0,0,0,2,1,0,0,0,0,0,0,0,0,M049,Bulls,BUL_17,Bulls Player 17,Hooker
73,12,0,7,45,0,3,0,0,0,1,0,0,0,0,0,0,0,M049,Bulls,BUL_23,Bulls Player 23,Number 8
67,13,2,13,0,0,0,1,1,0,0,0,1,0,0,0,0,2,M049,Bulls,BUL_02,Bulls Player 02,Hooker
62,10,0,5,85,1,0,1,1,0,2,0,1,0,0,0,0,2,M049,Bulls,BUL_15,Bulls Player 15,Fullback
80,7,2,12,31,1,0,0,3,0,2,0,0,0,0,0,0,0,M049,Bulls,BUL_07,Bulls Player 07,Openside Flanker
72,3,2,6,71,1,3,0,0,0,0,0,0,0,0,1,0,0,M049,Bulls,BUL_13,Bulls Player 13,Outside Centre
57,7,2,3,22,1,1,0,0,2,0,0,0,0,0,0,0,0,M049,Sharks,SHA_24,Sharks Player 24,Scrum-half
65,11,2,5,90,1,1,0,2,0,1,0,2,0,0,0,0,4,M049,Sharks,SHA_25,Sharks Player 25,Fly-half
71,9,2,10,36,0,3,1,0,0,0,0,0,0,0,0,0,0,M049,Sharks,SHA_12,Sharks Player 12,Inside Centre
65,14,1,13,27,0,0,0,2,1,1,0,0,0,0,0,0,0,M049,Sharks,SHA_05,Sharks Player 05,Lock
80,5,0,10,39,1,0,0,0,0,0,1,0,0,0,1,0,5,M049,Sharks,SHA_18,Sharks Player 18,Tighthead Prop
50,13,0,13,35,0,0,0,0,0,0,1,0,0,0,0,0,5,M049,Sharks,SHA_02,Sharks Player 02,Hooker
58,10,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,M049,Sharks,SHA_19,Sharks Player 19,Lock
60,10,0,6,25,0,0,0,0,0,3,0,1,0,0,1,0,2,M049,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
59,2,1,11,52,2,2,0,2,0,0,1,0,0,0,0,0,5,M049,Sharks,SHA_11,Sharks Player 11,Left Wing
80,15,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M049,Sharks,SHA_04,Sharks Player 04,Lock
57,13,0,12,8,0,1,0,0,0,2,1,0,1,0,1,0,8,M049,Sharks,SHA_07,Sharks Player 07,Openside Flanker
64,5,1,12,32,0,0,1,1,0,2,0,0,0,0,0,0,0,M049,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
62,12,1,7,28,1,0,0,0,1,0,0,1,0,0,0,0,2,M049,Sharks,SHA_17,Sharks Player 17,Hooker
55,9,3,6,37,1,6,2,0,0,0,1,0,0,1,1,0,8,M049,Sharks,SHA_15,Sharks Player 15,Fullback
51,15,0,10,23,0,0,1,1,1,0,0,0,0,0,0,0,0,M049,Sharks,SHA_01,Sharks Player 01,Loosehead Prop
69,11,0,3,52,1,0,0,0,1,1,0,1,1,0,0,0,5,M050,Lions,LIO_20,Lions Player 20,Lock
56,6,1,7,33,0,0,0,1,0,2,1,3,2,0,0,0,17,M050,Lions,LIO_10,Lions Player 10,Fly-half
69,5,3,2,46,0,2,2,1,0,0,0,0,0,0,0,0,0,M050,Lions,LIO_12,Lions Player 12,Inside Centre
